0.03,0.024,0.004,0.001,4257752,
2.033,0.012,0.016,0.001,4257680,
2.044,0.032,0,0.001,4257680,
0.031,0.028,0,0.001,4257752,
0.034,0.028,0.004,0.001,4257752,
0.036,0.028,0.008,0.001,4235688,website/register/thanks
0.066,0.036,0,0.001,4239760,website/main/index
0.033,0.028,0.004,0.001,4239072,website/login/index
0.036,0.036,0,0.001,4239968,website/main/index
0.575,0.052,0,0.01,4724096,website/login/index
0.031,0.02,0.008,0.001,4243896,default/index
0.038,0.032,0.004,0.002,4711296,admin/main/index
0.045,0.032,0.008,0.002,5050344,admin/publish/index
0.077,0.04,0,0.002,4772080,admin/find/find_user
0.086,0.024,0.012,0.003,4828640,admin/find/find_company
0.079,0.032,0.004,0.002,4746352,admin/find/find_site
0.072,0.04,0,0.003,4862408,admin/transfer/find_company
0.037,0.036,0,0.002,4713296,admin/settings/main/index
0.056,0.048,0.004,0.002,5055016,admin/settings/configuration/index
0.084,0.04,0,0.004,4772080,admin/find/find_user
0.086,0.032,0.004,0.003,4827704,admin/find/find_company
0.042,0.04,0,0.002,4746352,admin/find/find_site
0.038,0.032,0.004,0.002,4713328,admin/analytics/main/index
0.041,0.036,0,0.002,4775040,admin/analytics/reports/main/index
0.091,0.04,0.004,0.003,4772200,admin/find/find_user
0.082,0.028,0.012,0.003,4828680,admin/find/find_company
0.037,0.032,0.004,0.002,4745928,admin/find/find_site
0.042,0.036,0,0.005,4606808,manage
0.407,0.06,0.012,0.332,5800848,manage/dashboard
0.07,0.02,0.016,0.012,4297128,
0.029,0.02,0.008,0.001,4300408,?file=default.css&version=4.2.1&driver=mysql
0.029,0.028,0,0.001,4300688,?file=functions.js&version=4.2.1&driver=mysql
0.027,0.024,0,0.001,4081288,adminer.css
0.029,0.028,0,0.001,4300104,?file=favicon.ico&version=4.2.1&driver=mysql
0.027,0.02,0.008,0,4052688,
0.037,0.028,0.004,0.001,4230816,website/main/index
0.075,0.032,0.012,0,4727584,website/news-center/main/front_cached
0.028,0.028,0,0.001,4300800,
0.03,0.032,0,0.001,4302160,?file=default.css&version=4.2.1&driver=mysql
0.026,0.028,0,0.001,4302368,?file=functions.js&version=4.2.1&driver=mysql
0.025,0.024,0,0.001,4084000,adminer.css
0.028,0.024,0.004,0.001,4302552,?file=favicon.ico&version=4.2.1&driver=mysql
0.03,0.028,0,0.001,4300800,
0.03,0.028,0,0.001,4303400,?file=default.css&version=4.2.1&driver=mysql
0.032,0.028,0.004,0.001,4303672,?file=functions.js&version=4.2.1&driver=mysql
0.027,0.028,0,0.001,4085408,adminer.css
0.031,0.028,0,0,4234336,website/main/index
0.066,0.032,0.012,0,4730808,website/news-center/main/front_cached
0.028,0.024,0,0,4233216,website/login/index
0.031,0.028,0,0,4234696,website/main/index
0.029,0.028,0,0,4235544,website/main/index
0.066,0.032,0.004,0,4731824,website/news-center/main/front_cached
0.563,0.044,0.004,0.011,4719688,website/login/index
0.029,0.02,0.008,0.001,4239800,default/index
0.074,0.028,0.004,0.018,4707224,admin/main/index
0.044,0.04,0,0.002,5045936,admin/publish/index
0.071,0.028,0.004,0.002,4768016,admin/find/find_user
0.076,0.028,0.008,0.003,4824888,admin/find/find_company
0.069,0.032,0,0.003,4740840,admin/find/find_site
0.072,0.032,0.004,0.003,4857072,admin/transfer/find_company
0.041,0.028,0.004,0.006,4602192,manage
0.271,0.052,0.008,0.206,5800080,manage/dashboard
0.034,0.032,0,0.001,4445904,manage/dashboard
0.034,0.032,0,0.001,4234392,website/error/status/404
0.032,0.032,0,0.001,4446184,manage/dashboard
0.03,0.028,0,0.001,4235104,website/error/status/404
0.031,0.024,0.004,0.001,4539440,
0.034,0.032,0,0.001,4540192,
0.059,0.032,0,0.001,4543624,?file=default.css&version=4.2.1&driver=mysql
0.07,0.028,0.004,0.001,4543624,?file=functions.js&version=4.2.1&driver=mysql
0.068,0.028,0,0.001,4324656,adminer.css
0.032,0.028,0.004,0.001,4540192,
0.071,0.028,0.004,0.001,4543624,?file=default.css&version=4.2.1&driver=mysql
0.068,0.032,0,0.001,4543624,?file=functions.js&version=4.2.1&driver=mysql
0.185,0.048,0,0.009,4324656,adminer.css
0.188,0.052,0.004,0.006,4540192,
0.146,0.048,0,0.003,4540192,
0.197,0.056,0.004,0.005,4540672,
0.1,0.032,0,0.005,4540192,
0.088,0.028,0,0.001,4540192,
0.101,0.032,0,0.001,4540192,
0.098,0.032,0,0.001,4540192,
0.074,0.028,0,0.001,4540192,
0.075,0.028,0,0.001,4540192,
0.059,0.028,0,0.001,4540192,
0.05,0.024,0.004,0.001,4540192,
0.051,0.024,0,0.001,4540192,
0.046,0.028,0,0.001,4540192,
0.031,0.024,0.004,0.001,4540192,
0.058,0.028,0,0.001,4540192,
0.042,0.028,0,0.001,4540192,
0.036,0.032,0,0.001,4540192,
0.073,0.032,0.004,0.001,4543624,?file=default.css&version=4.2.1&driver=mysql
0.07,0.036,0,0.001,4543624,?file=functions.js&version=4.2.1&driver=mysql
0.061,0.028,0,0.001,4324656,adminer.css
0.032,0.028,0,0.001,4540536,
0.032,0.028,0,0.001,4445904,manage/dashboard
0.033,0.032,0,0.001,4234392,website/error/status/404
0.03,0.028,0,0.001,4446184,manage/dashboard
0.028,0.028,0,0.001,4235104,website/error/status/404
0.046,0.032,0,0.001,4446184,manage/dashboard
0.06,0.028,0,0.001,4446184,manage/dashboard
0.07,0.032,0,0.001,4446184,manage/dashboard
0.078,0.024,0,0.001,4446184,manage/dashboard
0.065,0.032,0,0.001,4446184,manage/dashboard
0.031,0.032,0,0.001,4235104,website/error/status/404
0.031,0.024,0.004,0.001,4540536,?
0.034,0.032,0,0.001,4541336,?
0.061,0.032,0,0.001,4543200,?file=default.css&version=4.2.1&driver=mysql
0.065,0.032,0,0.004,4543368,?file=functions.js&version=4.2.1&driver=mysql
0.058,0.032,0,0.001,4325360,adminer.css
0.03,0.028,0,0.002,4365096,manage
0.029,0.028,0,0.001,4234392,website/error/status/404
0.03,0.024,0.004,0.001,4366432,manage
0.029,0.028,0,0.001,4235104,website/error/status/404
0.044,0.028,0.004,0.001,4366432,manage
0.072,0.032,0,0.001,4366432,manage
0.069,0.028,0.004,0.001,4366432,manage
0.069,0.032,0,0.001,4366432,manage
0.073,0.032,0,0.001,4366432,manage
0.073,0.032,0,0.001,4366432,manage
0.064,0.024,0.004,0.001,4366432,manage
0.072,0.028,0.004,0.001,4366432,manage
0.068,0.028,0.004,0.002,4366432,manage
0.073,0.032,0,0.002,4366432,manage
0.056,0.028,0.004,0.001,4366432,manage
0.032,0.028,0,0.001,4235104,website/error/status/404
0.033,0.028,0.004,0.001,4541336,?
0.065,0.036,0,0.001,4543368,?file=functions.js&version=4.2.1&driver=mysql
0.062,0.032,0,0.001,4325360,adminer.css
0.044,0.032,0.004,0.001,4543200,?file=default.css&version=4.2.1&driver=mysql
0.044,0.032,0,0.001,4541336,?
0.059,0.02,0.008,0.001,4541336,?
0.062,0.024,0.004,0.001,4541336,?
0.059,0.024,0.004,0.001,4541336,?
0.06,0.02,0.008,0.001,4541336,?
0.058,0.028,0,0.001,4541336,?
0.058,0.028,0,0.001,4541336,?
0.059,0.028,0,0.001,4541336,?
0.065,0.024,0.004,0.001,4541336,?
0.062,0.028,0,0.001,4541336,?
0.07,0.024,0.004,0.001,4541336,?
0.095,0.024,0.004,0.001,4541336,?
0.097,0.02,0.012,0.001,4541736,?
0.094,0.028,0,0.001,4541336,?
0.084,0.02,0.008,0.001,4541336,?
0.071,0.028,0,0.001,4541336,?
0.069,0.024,0,0.001,4541336,?
0.101,0.032,0,0.001,4543368,?file=functions.js&version=4.2.1&driver=mysql
0.098,0.028,0.004,0.001,4325360,adminer.css
0.105,0.028,0,0.001,4543200,?file=default.css&version=4.2.1&driver=mysql
0.039,0.032,0.008,0.001,4541336,?
0.065,0.028,0,0.001,4543200,?file=default.css&version=4.2.1&driver=mysql
0.062,0.028,0,0.001,4543368,?file=functions.js&version=4.2.1&driver=mysql
0.058,0.032,0,0.001,4325360,adminer.css
0.043,0.02,0.004,0,3299416,
0.021,0.02,0.004,0,3299792,
0.02,0.02,0,0,3299792,
0.02,0.016,0.004,0,3299792,
0.019,0.02,0,0,3299792,
0.019,0.02,0,0,3299792,
0.063,0.032,0.004,0.011,4272688,
0.028,0.028,0,0.001,3992360,website/error/status/404
0.03,0.024,0.004,0.001,4272336,
0.028,0.028,0,0.001,3992360,website/error/status/404
0.031,0.028,0,0,4052416,
0.062,0.032,0.008,0.009,4229424,website/main/index
0.099,0.036,0.004,0,4726744,website/news-center/main/front_cached
0.034,0.032,0,0.001,4231464,website/main/index
0.083,0.032,0.008,0,4728736,website/news-center/main/front_cached
0.035,0.032,0,0.001,4232528,website/main/index
0.052,0.036,0.004,0,4728736,website/news-center/main/front_cached
0.045,0.04,0,0.003,4232528,website/main/index
0.078,0.04,0,0,4729208,website/news-center/main/front_cached
0.061,0.044,0.004,0.002,4389112,website/main/index
0.045,0.04,0,0.004,4598744,website/news-center/main/front
0.185,0.04,0,0.001,4642360,website/news-center/main/front_cached
0.037,0.032,0,0.001,4412456,website/register/index
0.035,0.028,0.004,0.001,4389752,website/main/index
0.213,0.032,0.008,0.003,4759144,api/iella/auth/send_verification_email
0.363,0.064,0,0.025,5084320,website/register/index
0.043,0.028,0.008,0.001,4401776,website/register/thanks
0.039,0.032,0.004,0.001,4391312,website/main/index
0.039,0.036,0,0.001,4405496,website/login/index
0.038,0.036,0.004,0.001,4391520,website/main/index
0.557,0.044,0.004,0.008,4806352,website/login/index
0.03,0.032,0,0.001,4320088,default/index
0.04,0.036,0,0.003,4795816,admin/main/index
0.049,0.04,0.004,0.002,5212224,admin/publish/index
0.076,0.032,0.004,0.002,4834112,admin/find/find_site
0.077,0.032,0.004,0.002,4857392,admin/find/find_user
0.074,0.028,0.004,0.003,4949856,admin/transfer/find_company
0.08,0.028,0.008,0.003,4913368,admin/find/find_company
0.047,0.028,0.008,0.006,4689584,manage
0.36,0.048,0.02,0.28,5987600,manage/dashboard
0.041,0.036,0.004,0.002,4795664,admin/main/index
0.063,0.044,0.004,0.002,5212704,admin/publish/index
0.08,0.032,0.004,0.002,4857784,admin/find/find_user
0.079,0.036,0,0.003,4913824,admin/find/find_company
0.071,0.036,0,0.002,4834504,admin/find/find_site
0.073,0.032,0.004,0.003,4949640,admin/transfer/find_company
0.037,0.032,0,0.002,4379752,
0.043,0.036,0.004,0.001,4599840,website/main/index
0.042,0.032,0.008,0.002,4598744,website/news-center/main/front
0.179,0.04,0,0.001,4869896,website/news-center/main/front_cached
0.036,0.028,0.004,0.001,4380520,
0.037,0.036,0,0.001,4599840,website/main/index
0.034,0.032,0,0.001,4598744,website/news-center/main/front
0.158,0.032,0.004,0.001,4869896,website/news-center/main/front_cached
0.088,0.032,0.012,0.011,4125360,
0.058,0.048,0,0.003,4378904,website/main/index
0.054,0.036,0.008,0.008,4599000,website/news-center/main/front
1.565,0.032,0.004,0,4630824,website/news-center/main/front_cached
0.049,0.04,0.004,0.003,4409360,website/main/index
0.043,0.036,0.004,0.001,4425704,website/login/index
0.582,0.048,0.004,0.022,4809880,website/login/index
0.031,0.028,0,0.001,4310600,default/index
0.061,0.04,0,0.014,4787528,admin/main/index
0.063,0.048,0,0.002,5203816,admin/publish/index
0.037,0.036,0,0.001,4590736,website/main/index
0.035,0.024,0.008,0.001,4445376,website/login/index
0.048,0.044,0.004,0.001,4311136,default/index
0.04,0.04,0,0.002,4787520,admin/main/index
0.05,0.044,0.004,0.002,5202576,admin/publish/index
0.073,0.028,0.008,0.002,4850552,admin/find/find_user
0.086,0.036,0,0.003,4905664,admin/find/find_company
0.051,0.036,0,0.004,4827000,admin/find/find_site
0.04,0.036,0,0.003,4941944,admin/transfer/find_company
